pose_x,pose_y,pose_z
0.0331145376,0.0335726,-0.457787246
0.0328264162,0.0333486423,-0.460543633
0.0331224836,0.0329932161,-0.4645122
0.0332470872,0.032983996,-0.465342671
0.0325508267,0.0317367427,-0.4730741
0.0326971561,0.03158159,-0.473920971
0.0316180736,0.0310777873,-0.479275227
0.0312469862,0.0311355442,-0.480523318
0.0324410424,0.0299923681,-0.487355679
0.0329016335,0.029806301,-0.489391416
0.03198197,0.0289194621,-0.495933
0.0319285,0.0289028324,-0.496565342
0.03210478,0.0287553929,-0.498612463
0.03257463,0.0283796228,-0.501375258
0.032749936,0.0281496048,-0.5049218
0.0323590972,0.0281113684,-0.5092048
0.0326103047,0.0279212222,-0.5124075
0.03326717,0.0275534466,-0.516239762
0.0334792361,0.0272638313,-0.519705534
0.0333204158,0.0269871876,-0.5253868
0.032004945,0.0271086954,-0.530139267
0.0316903926,0.027220685,-0.534812152
0.0322905146,0.0268834829,-0.539522946
0.03166041,0.0264916122,-0.547388852
0.0320510119,0.0262366347,-0.5513915
0.0317151062,0.0259939767,-0.5554963
0.0318270624,0.0260817967,-0.5572056
0.03199624,0.0256455131,-0.5614042
0.0324315652,0.025949873,-0.5671693
0.03266851,0.0256922022,-0.57168895
0.0330264233,0.02603852,-0.5753061
0.03310162,0.0257284567,-0.5795988
0.0329120457,0.0255660862,-0.583748937
0.0331039838,0.0253803469,-0.5878389
0.03365564,0.0258727632,-0.5905654
0.033603888,0.0257031359,-0.5944883
0.0342225879,0.0259046666,-0.5976247
0.034456525,0.0258579254,-0.6017571
0.03433451,0.0262083858,-0.605049849
0.0340957865,0.026311662,-0.608438134
0.03449659,0.0262000449,-0.612449944
0.0352149419,0.02607233,-0.6081732
0.0337293632,0.025616914,-0.610767543
0.03476095,0.0253851116,-0.6073331
0.03516279,0.0241858065,-0.615003765
0.03412087,0.0241176784,-0.612749755
0.0348529145,0.0229155421,-0.62
0.0342734,0.0225608833,-0.6214926
0.0340394042,0.0221771188,-0.6226298
0.0341349058,0.0220079534,-0.6211979
0.0347825028,0.0211874619,-0.625704467
0.0346525945,0.0210370235,-0.6261116
0.0351850428,0.02041515,-0.627766967
0.0351224579,0.0201927945,-0.6287297
0.03490785,0.01982551,-0.6297826
0.0351067334,0.019498013,-0.63100636
0.035491474,0.019109223,-0.6321797
0.03570304,0.018781092,-0.633487463
0.0362976864,0.0186342746,-0.6346461
0.0366718359,0.0182718933,-0.637116432
0.03724698,0.0183425322,-0.638196647
0.03772741,0.0180268548,-0.6398885
0.0379101038,0.0186463781,-0.640836954
0.0385627933,0.0183306672,-0.6432429
0.0391290933,0.0193004161,-0.6438173
0.0398151353,0.01903275,-0.646208346
0.0398562253,0.01996049,-0.646530449
0.0405718125,0.0197365358,-0.648794234
0.04043667,0.0202327669,-0.650109351
0.0408282168,0.0199216679,-0.65281266
0.0409229025,0.0204959735,-0.6529441
0.0417726338,0.0203012563,-0.654194236
0.0403110869,0.02109845,-0.6542455
0.04107476,0.02093146,-0.6561105
0.0411775,0.0219921358,-0.653833866
0.04082495,0.0226763114,-0.6536237
0.0410177931,0.0230502784,-0.653305948
0.04142537,0.0230066441,-0.6544118
0.0401801839,0.0238390751,-0.6516388
0.0402766727,0.024266053,-0.651306152
0.0401502065,0.0247509629,-0.650734
0.0403224453,0.0248363353,-0.6512248
0.04015274,0.0252422057,-0.6504072
0.04007321,0.0253663883,-0.650934041
0.039901942,0.025862623,-0.6499996
0.0399270654,0.0259551,-0.6502313
0.03996637,0.0260919742,-0.6491483
0.04016176,0.0260529369,-0.648808
0.04091439,0.0259310566,-0.6477726
0.0411462747,0.0258502252,-0.6471569
0.0423234664,0.02606393,-0.646624744
0.04275806,0.0260266811,-0.6463865
0.04273765,0.0257124938,-0.64637506
0.04335605,0.025642775,-0.6460987
0.0428842641,0.0251537338,-0.6465985
0.04330513,0.0251132585,-0.6469112
0.04228025,0.0250802524,-0.6467051
0.0424374975,0.02500983,-0.646432757
0.04162543,0.0245763734,-0.646617532
0.0417406857,0.024471987,-0.646218956
0.0149744563,0.0195740834,-1.084792
0.0149499923,0.01941533,-1.08499491
0.009525623,0.0225619413,-1.08961928
0.009353863,0.0223450921,-1.08883619
0.009176832,0.02252632,-1.08876574
0.009030903,0.0223548189,-1.08800912
0.0102694053,0.0202356167,-1.08143759
0.00999201648,0.0203525648,-1.08132637
0.009606786,0.0204648189,-1.0810492
0.00913051,0.0203989521,-1.080422
0.009660726,0.0196727961,-1.07972181
0.009225361,0.0195734017,-1.07948279
0.009534381,0.0198010765,-1.08059347
0.009230647,0.019739233,-1.08046544
0.009469651,0.0195157565,-1.07952356
0.009056527,0.01949726,-1.07922578
0.008596258,0.0198868848,-1.0793103
0.008153325,0.0199121088,-1.07906044
0.008261621,0.0200142115,-1.07884943
0.00788754,0.0199863687,-1.07845438
0.007706763,0.0191599466,-1.0790652
0.00731343962,0.0190239437,-1.07871282
0.00798754,0.019091174,-1.07915223
0.007686682,0.01895127,-1.07886732
0.009691505,0.018725723,-1.07886529
0.009684965,0.01874699,-1.07869673
0.009847008,0.0187467933,-1.07846642
0.0102512743,0.018815048,-1.07863665
0.0107157677,0.018910259,-1.07853723
0.0107925776,0.01884009,-1.07842731
0.0111110918,0.0189066343,-1.0783509
0.01107581,0.0187951513,-1.07808924
0.0109707471,0.0186993517,-1.077938
0.0112693626,0.0184646286,-1.07737267
0.0114663951,0.0183626227,-1.07738614
0.0117210522,0.01817222,-1.07672822
0.0122438353,0.0181931034,-1.07775831
0.012760995,0.01810791,-1.078096
0.012842346,0.0178249,-1.07793939
0.0131189264,0.0178281,-1.07851684
0.0131673925,0.0179246478,-1.07888794
0.0134917032,0.0178098232,-1.07864666
0.0130376369,0.0181812011,-1.07906973
0.0132594239,0.0180277117,-1.079859
0.012745237,0.0184240043,-1.08039582
0.0131486431,0.01832144,-1.08021772
0.0123871733,0.0184163,-1.07995963
0.01280329,0.0183457062,-1.07954121
0.0118999351,0.0185566731,-1.0797255
0.0121003315,0.0184772238,-1.07957947
0.0120571069,0.01876887,-1.07994878
0.0119543523,0.0190835558,-1.07999647
0.012422204,0.0193591826,-1.0798254
0.0126300436,0.0192724131,-1.07948744
0.0133832972,0.0196487084,-1.08014822
0.0140378978,0.01984905,-1.080206
0.0144447405,0.020085983,-1.08026743
0.0151540563,0.020123411,-1.07982588
0.0152582973,0.0198570117,-1.08102179
0.0158565454,0.0198985189,-1.08099937
0.01566099,0.0198708884,-1.08163369
0.0158929881,0.0198633149,-1.08220279
0.0147927366,0.0198642649,-1.08140659
0.015143346,0.0196895786,-1.08210015
0.0141461343,0.0194682218,-1.08149576
0.014536513,0.0192445852,-1.08124471
0.0138905067,0.0191948861,-1.0827558
0.0142359268,0.0189761482,-1.08273077
0.01316772,0.0180355385,-1.08334291
0.0132768918,0.017833747,-1.0835346
0.01399811,0.0183979534,-1.08344877
0.0144053921,0.0182740688,-1.08364391
0.0148961041,0.0189670771,-1.08383536
0.0153344162,0.0192580484,-1.08374476
0.0153264105,0.0195552222,-1.08377314
0.0153067447,0.0197520182,-1.08338845
0.0151627492,0.0199986063,-1.08321238
0.014954444,0.02000833,-1.08384049
0.0180054773,0.0207091458,-1.08580184
0.0246001333,0.0237698667,-1.08917487
0.02060951,0.0221783035,-1.08633
0.0184266977,0.0221371874,-1.08204091
0.0168453641,0.0219209529,-1.0804702
0.013210414,0.0210161172,-1.07566583
0.008843772,0.019893162,-1.069709
0.00579667464,0.0195366479,-1.06651044
0.007295897,0.0200553313,-1.06507075
0.009229993,0.0202606358,-1.06231809
0.008546308,0.0230920725,-1.05987728
0.0104755238,0.0389771536,-1.0468446
0.0172465239,0.05115671,-1.02317989
0.0273688752,0.0553748533,-1.0057987
0.02212508,0.0640705153,-0.992146432
0.0205835663,0.0773982853,-0.995428264
0.0282838047,0.0906079561,-0.985343158
0.03305057,0.0983689949,-0.976524
0.03653058,0.10231337,-0.97142303
0.0366904959,0.101412319,-0.9675885
0.0324736349,0.100700527,-0.9670553
0.0277990811,0.09962443,-0.970514655
0.02695486,0.09845275,-0.9730847
0.0284416415,0.0984202,-0.974212766
0.0308538042,0.09858558,-0.9752385
0.0324747264,0.0977280661,-0.976416945
0.03383656,0.0982335955,-0.977596462
0.0325268432,0.09844012,-0.9787995
0.0280156955,0.09726663,-0.98021096
0.0224940088,0.0983166546,-0.98233676
0.0214012861,0.09915005,-0.984047949
0.0226606652,0.099129,-0.983619034
0.02377047,0.09866333,-0.9839568
0.0256073661,0.09926107,-0.9841304
0.0260146391,0.100189418,-0.9842853
0.02608506,0.101183116,-0.9851179
0.02618159,0.100854367,-0.985989451
0.0256289933,0.101640478,-0.98819983
0.025410708,0.102397412,-0.988741
0.0251827575,0.103623435,-0.9900326
0.0251286775,0.104575023,-0.9919222
0.0258218721,0.106095478,-0.9927649
0.0262303688,0.107482724,-0.99351716
0.02618559,0.107444748,-0.993166745
0.026028011,0.1070484,-0.9954417
0.0266025178,0.107624866,-0.9983728
0.0234687664,0.105545126,-0.9972011
0.0219139047,0.105092406,-0.9981465
0.02122407,0.106422268,-0.99857384
0.0208253674,0.107116088,-0.998290956
0.021327246,0.1075625,-0.997514
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
