pose_x,pose_y,pose_z
-0.3980335,-0.0192279238,-0.0978867859
0.09154628,0.0188867189,0.01942108
0.102739364,0.0233465638,0.02222776
0.117828682,0.0384758525,0.0161611382
0.131878,0.0516100638,0.01792609
0.13492915,0.06424412,0.01728095
0.132692039,0.07305302,0.016645588
0.129500136,0.0806563944,0.0166069
0.124967471,0.08830301,0.0185947418
0.114043765,0.09152622,0.01776474
0.100767665,0.0959510654,0.0156415645
0.08340277,0.100277185,0.0115953442
0.06829302,0.103832722,0.007545799
0.0568003468,0.104375347,0.006019272
0.0497092,0.101101279,0.00450899825
0.0487114936,0.09879583,0.004608877
0.04985127,0.09786779,0.004358122
0.0508397222,0.09783976,0.003556626
0.0518820174,0.09873119,0.00291435421
0.0527891852,0.100322694,0.00250821188
0.05327601,0.1022125,0.002779344
0.04629562,0.105363935,0.004429342
0.035403166,0.112536326,0.00140284933
0.0210601166,0.117533594,-0.0017129574
0.00574056432,0.119137153,-0.005653659
-0.008708065,0.118809193,-0.008006386
-0.02175227,0.120469354,-0.008553319
-0.0350105464,0.125404656,-0.008420389
-0.0479903966,0.133088633,-0.009461235
-0.0593363345,0.141240031,-0.0109120477
-0.06898044,0.148945719,-0.0105176345
-0.07627496,0.156481415,-0.009594228
-0.081342116,0.1635908,-0.00762331858
-0.08298526,0.172943383,-0.00547257252
-0.07780386,0.184400037,-0.00419685431
-0.0682012141,0.195440963,-0.004898129
-0.0550056621,0.203376144,-0.008546293
-0.0427931249,0.2037424,-0.0114677586
-0.0312351175,0.196247756,-0.0111931413
-0.0180019159,0.1843309,-0.00889708847
-0.00512941554,0.1714317,-0.007495329
0.004894631,0.15585126,-0.007431956
0.0129083255,0.137707621,-0.007979957
0.0192155149,0.119760126,-0.008006267
0.024636481,0.105008841,-0.007811837
0.0293142665,0.0911264345,-0.007590413
0.03288196,0.077387616,-0.00693297572
0.0346548,0.06440851,-0.005446948
0.033086706,0.05383183,-0.00592253
0.0304963738,0.0453032181,-0.007618673
0.0279881973,0.03662473,-0.009242009
0.0284090228,0.0275997315,-0.00940514
0.0294606388,0.0181120653,-0.0101272
0.0312158167,0.009323869,-0.0112053938
0.0358825848,0.000838104635,-0.0129244849
0.0399132036,-0.0106953215,-0.01596294
0.0417416357,-0.0257583968,-0.02082455
0.0421557352,-0.0371988341,-0.026356509
0.0452182,-0.0469560176,-0.0280395951
0.0547767431,-0.05784484,-0.0267743543
0.07007408,-0.06364846,-0.0244001821
0.0885691,-0.06381359,-0.0217309259
0.107403725,-0.0577708,-0.0190255344
0.123375319,-0.0494603664,-0.0170084629
0.136107773,-0.0398292951,-0.0140187927
0.143339187,-0.0287743714,-0.0123347994
0.147761941,-0.0178354066,-0.0111501683
0.15107967,-0.00529154763,-0.0127948448
0.154529378,0.006811261,-0.0109777395
0.154095337,0.0192392878,-0.0103822742
0.14991121,0.0303068161,-0.0100886673
0.144817144,0.0391562246,-0.01009131
0.139623687,0.0458805971,-0.0104648415
0.134113789,0.0505051,-0.009955712
0.127062455,0.05564329,-0.00964679
0.120275646,0.06154848,-0.009529503
0.111040905,0.06898949,-0.009636661
0.100491956,0.0763495862,-0.009363871
0.08725376,0.08114552,-0.008781334
0.07485508,0.0855568647,-0.00723990053
0.06257878,0.08978605,-0.006755272
0.05076298,0.09449452,-0.00698761828
0.036095988,0.100880153,-0.008342361
0.0214949679,0.106099814,-0.009007368
0.006801849,0.109775156,-0.0106714629
-0.006810244,0.112280823,-0.012186015
-0.018305568,0.11433515,-0.0142564438
-0.02737617,0.116556078,-0.0163332485
-0.03513312,0.118602462,-0.01849933
-0.0436987728,0.119827524,-0.0215453282
-0.050695952,0.120049536,-0.0241887942
-0.0564109571,0.118868433,-0.025657177
-0.0609060526,0.117081344,-0.0268761087
-0.06397294,0.11525619,-0.0258988664
-0.06391754,0.113033026,-0.0254305732
-0.06302217,0.109932274,-0.0244515184
-0.06201834,0.107250959,-0.0236935448
-0.059732534,0.105971634,-0.02329424
-0.0576961637,0.106025994,-0.02280317
-0.0559079163,0.105748832,-0.0220147129
-0.0541651323,0.105103172,-0.0215984
-0.05259545,0.10395132,-0.02104332
-0.0502483472,0.10363254,-0.0203480888
-0.0485869721,0.103081346,-0.0194301251
-0.04710538,0.1029896,-0.0190740135
-0.0447570235,0.103060238,-0.01886025
-0.0423013121,0.102954835,-0.0180189759
-0.0397164077,0.102815643,-0.01712967
-0.0355948247,0.103364125,-0.0163547359
-0.0295338,0.104984723,-0.0144488122
-0.02382,0.109168284,-0.0103521068
-0.0225550868,0.117038488,-0.00716078654
-0.0270518661,0.12419571,-0.00576964766
-0.03821397,0.128225222,-0.00492975861
-0.0532620661,0.131117448,-0.006869089
-0.06998882,0.1344622,-0.007400956
-0.0870483,0.1402611,-0.009748079
-0.106772542,0.144948468,-0.0164643824
-0.126230747,0.143837526,-0.0271983054
-0.1405957,0.136318579,-0.0362033248
-0.146682531,0.122531004,-0.04151909
-0.14498122,0.108707815,-0.04141406
-0.136399761,0.09457503,-0.0355429575
-0.123102345,0.0812274739,-0.028196536
-0.10689237,0.06787959,-0.0206740871
-0.0900167748,0.05372607,-0.0137398243
-0.07259126,0.0399215519,-0.007970899
-0.05387177,0.0280323327,-0.00239525735
-0.03597028,0.0205906555,0.00103641674
-0.0117622558,0.0133058578,0.00545487739
0.0129569005,0.009075044,0.00725569576
0.0354075432,0.009798171,0.00837963447
0.0517368354,0.0169162955,0.008132571
0.0624220371,0.02761541,0.008602086
0.066810526,0.0401052572,0.01097973
0.0659246743,0.0562350526,0.0140396329
0.0568883456,0.07403359,0.0137434117
0.0412727967,0.08552949,0.0128143206
0.0191715211,0.09071787,0.00935046747
-0.00351690315,0.09539223,0.00608581863
-0.0266651213,0.0997014046,0.000666577369
-0.0492977276,0.102009021,-0.00570107438
-0.0799054652,0.100472517,-0.0154141188
-0.106600255,0.09566498,-0.0255018733
-0.129216373,0.08307609,-0.0354293957
-0.140851155,0.06292774,-0.04196029
-0.13991724,0.0404956751,-0.0408369973
-0.129035369,0.021753503,-0.03253394
-0.108738393,0.0113183465,-0.0210795514
-0.08659374,0.00674464554,-0.0106046125
-0.06387416,0.00667729974,-0.000601455569
-0.04399845,0.0110900663,0.008010915
-0.0217029545,0.0225000381,0.01708325
-0.0004759021,0.0396606922,0.0257874839
0.0196862873,0.060625,0.03186105
0.03412294,0.08300484,0.0351612866
0.0386491232,0.104403377,0.03517834
0.0351729281,0.115525708,0.03519398
0.0268111788,0.112445608,0.0374336578
0.0116389869,0.0994459838,0.0373275727
-0.005383298,0.0964388549,0.0391279
-0.0264625344,0.110678293,0.03832364
-0.0499016,0.13148585,0.03388522
-0.07192307,0.1519479,0.0301586743
-0.0936881751,0.174055234,0.0253150575
-0.10753414,0.191150665,0.0216435287
-0.116027191,0.205516249,0.02048747
-0.119582839,0.21782589,0.01841501
-0.117876746,0.229599,0.01685964
-0.113470271,0.240459949,0.0145464689
-0.10786216,0.24928695,0.0109929312
-0.100444317,0.254439354,0.008871965
-0.088560015,0.256506234,0.008052126
-0.0764835,0.253462762,0.009900553
-0.06895954,0.2442495,0.0111445114
-0.0599846542,0.227571055,0.0147687271
-0.0518625639,0.205949813,0.0213795044
-0.0446671732,0.182418168,0.0282250419
-0.03512696,0.159358308,0.0343300253
-0.0251565147,0.137025043,0.0379463844
-0.0164273344,0.116212614,0.0388361253
-0.00742725469,0.09903203,0.0366253555
-0.002031576,0.08309716,0.0300985351
0.00286706723,0.06588017,0.0217195638
0.009429877,0.0463187248,0.0152668627
0.0132906521,0.0208760388,0.009947205
0.018736627,0.0032022316,0.0068747066
0.0265839323,-0.0106014293,0.004882036
0.041387435,-0.02040206,0.00259292312
0.05857304,-0.0310836881,0.00299365073
0.07710581,-0.04053852,0.00448519737
0.09714532,-0.0440649167,0.005744636
0.1178218,-0.0371340625,0.008728985
0.135964677,-0.0181047376,0.0116911018
0.14727366,0.00338405371,0.0135244066
0.148173943,0.0220975447,0.0153847523
0.13569054,0.0336318575,0.0159863438
0.115319729,0.0331641473,0.0164328925
0.09143195,0.03047455,0.0164299067
0.07929653,0.0255860016,0.0181112811
0.06096848,0.0179468133,0.0183927454
0.032156188,0.0165930968,0.0127284937
-2.38996E-05,0.0174413286,0.005711032
-0.035463158,0.02097388,0.00051791966
-0.07282221,0.0267341733,-0.009869665
-0.111022979,0.0292549953,-0.0239232928
-0.144678786,0.029325163,-0.0376217067
-0.180435792,0.02863761,-0.058738865
-0.2076363,0.0280768182,-0.07681519
-0.22985898,0.0317477,-0.09308734
-0.247418255,0.0397440232,-0.105367839
-0.261446118,0.0528606027,-0.113448851
-0.2731206,0.07026899,-0.118930846
-0.27955696,0.0894176662,-0.114947312
-0.282965332,0.111092336,-0.109397471
-0.277101845,0.131269485,-0.09903243
-0.259618431,0.144809529,-0.08401426
-0.232237369,0.150135055,-0.0605839044
-0.193319082,0.149446726,-0.03816278
-0.162077188,0.1472014,-0.0200059637
-0.126634657,0.1397376,-0.003964223
-0.09539512,0.131302968,0.006657779
-0.06814679,0.121263489,0.01443808
-0.0449881181,0.109422371,0.0173712969
-0.021443544,0.09423384,0.02206383
0.00262620673,0.0834868252,0.0248649437
0.007468043,0.07011534,0.0186421219
-8.746982E-06,0.0345951,0.009380903
-0.00467064232,-0.0121800844,0.009974381
-0.000210819766,-0.0585748628,0.008755548
0.008838873,-0.0986476541,0.00639207661
0.0236067791,-0.131054729,0.00307632983
0.03328356,-0.146630481,0.00200610235
0.0403446741,-0.153386712,0.00278856233
0.045886308,-0.168435246,-0.0011639744
0.0523423925,-0.187392339,-0.008772831
0.06028697,-0.207070187,-0.009914488
0.06739183,-0.215950549,-0.00157926977
0.0694873,-0.223413587,0.0037875995
0.07097881,-0.22932303,0.007140182
0.07159238,-0.23640433,0.009379931
0.0720294,-0.236107022,0.008287728
0.0734148,-0.241156057,0.010448806
0.07533193,-0.247429088,0.0132214464
0.0777248144,-0.2540473,0.0162463933
0.08100771,-0.2608563,0.0195711
0.0838562,-0.268168,0.0229600742
0.08754721,-0.275098264,0.0265205353
0.0910769254,-0.282809317,0.03030575
0.09563987,-0.29249543,0.0350982361
0.100746423,-0.30257237,0.03980925
0.106601328,-0.3110389,0.0437301733
0.112309575,-0.319990546,0.0478890054
0.118049435,-0.33057642,0.05297332
0.124328777,-0.341231465,0.0580677465
0.130986288,-0.353320718,0.06398716
0.139117166,-0.361883968,0.0676901639
0.147064179,-0.3656866,0.06956446
0.1539687,-0.3718419,0.0739348754
0.162692055,-0.380602777,0.07921949
0.172619224,-0.39289692,0.08538364
0.181947708,-0.407421231,0.09028515
0,0,0
0.03291904,0.03198871,0.0289204828
0.03296677,0.0321129821,0.0288221911
0.03282681,0.0317992419,0.02912514
0.0331300534,0.03479604,0.028904533
0.03373294,0.0362325273,0.0288897622
0.0341583081,0.0366304256,0.0287519116
0.0336403735,0.0380877554,0.0296430085
0.0342878327,0.0390979834,0.029434476
0.03445571,0.0394921675,0.0290874355
0.0343060642,0.04005419,0.0287247617
0.03435602,0.03921323,0.0282327048
0.0342389643,0.0380527936,0.0277038179
0.03401879,0.03693123,0.027734872
0.0343819261,0.037186034,0.0278135464
0.0340608135,0.0381955355,0.0290394723
0.0341892131,0.0392254665,0.02910045
0.03361239,0.04083939,0.0298714582
0.0333586931,0.0426038355,0.02990016
0.0328736231,0.04360631,0.030770082
0.0315399021,0.0439263061,0.0306743681
0.03083918,0.04431665,0.0317824371
0.0307274945,0.0454184338,0.0318392552
0.03098229,0.04712511,0.0323419347
0.0321614072,0.0493379422,0.0325665735
0.035281,0.05255858,0.03065957
0.0377826244,0.0580207929,0.0293208323
0.0410000272,0.062877506,0.0258095618
0.0437948145,0.06533827,0.0255242363
0.0449541733,0.06970737,0.025948843
0.04421856,0.0758853,0.0269555263
0.0405488573,0.08454875,0.0286179222
0.0364186838,0.09585256,0.0287952069
0.0354034267,0.108671069,0.0284171812
0.0357308351,0.121170454,0.0291758217
0.0348881148,0.13300252,0.0294503234
0.032907553,0.144136012,0.02975282
0.03227203,0.154591,0.02921915
0.0329780355,0.1641249,0.0294672381
0.03342895,0.174615085,0.0302748121
0.0353925042,0.188082352,0.0315935835
0.03504836,0.202101022,0.0304951556
0.0318844,0.2161651,0.02753481
0.02521942,0.224930108,0.023527693
0.012830222,0.226253271,0.0207763426
-0.003077101,0.220332235,0.01993559
-0.0166929066,0.210708469,0.01809
-0.0287498459,0.19665961,0.017398674
-0.03532149,0.179966748,0.0170357171
-0.04048055,0.168125123,0.01641557
-0.04598535,0.156476781,0.0145376921
-0.0493944064,0.146368265,0.0114193149
-0.0523656681,0.137436554,0.007184148
-0.0544665828,0.1295227,0.001890149
-0.05579841,0.121192828,-0.002103351
-0.05416222,0.11187008,-0.00528892875
-0.0497695766,0.101065546,-0.007960953
-0.04385133,0.08967355,-0.0100966021
-0.0333094038,0.07662839,-0.0115517657
-0.0206129774,0.06359763,-0.0119488668
-0.0054528974,0.05162251,-0.0113825779
0.0170794129,0.0432332,-0.009001318
0.0392544,0.04164874,-0.004985448
0.0646103546,0.0440495461,-0.00260982476
0.0862057656,0.04991038,0.000265521929
0.106919244,0.0562181175,0.0009252094
0.123678483,0.0624072552,0.00222490821
0.138743356,0.06992267,0.005514102
0.1504891,0.08159401,0.011709841
0.159295112,0.0971204,0.0160308369
0.1604419,0.112117335,0.0204652045
0.159015343,0.126914948,0.02392189
0.157308325,0.138582543,0.027310608
0.150938,0.154017657,0.03069359
0.143507,0.168629974,0.0335931554
0.133359149,0.1826922,0.0364238024
0.119900323,0.197224617,0.0389516
0.103777543,0.212348372,0.0387809239
0.084594965,0.223899186,0.03765554
0.0639047548,0.2317082,0.0340033621
0.04298824,0.236162052,0.028307
0.0264765583,0.2344061,0.0220193267
0.0120599791,0.230455831,0.0147178685
-0.004318811,0.2195636,0.008153238
-0.0181504115,0.207870021,0.003382828
-0.0302155353,0.195045725,-6.522983E-05
-0.0422166772,0.181568936,-0.00353104062
-0.05474781,0.167499617,-0.00814726949
-0.06474608,0.152843907,-0.0102383979
-0.0717537254,0.139867812,-0.0149572566
-0.07651277,0.127172247,-0.01661273
-0.07542299,0.115328021,-0.018184986
-0.0644875,0.107869148,-0.01292263
-0.049247846,0.105066627,-0.00864907
-0.036508467,0.106037892,-0.0017511528
-0.0200940743,0.10984768,0.004932247
0.00145141967,0.115825213,0.0131090935
0.0242147669,0.121397927,0.0192547739
0.0471486375,0.125297159,0.0250160564
0.06744802,0.12922737,0.0289894175
0.0865132138,0.132340431,0.03319873
0.107446849,0.1352787,0.0361866727
0.131846786,0.139502451,0.03964234
0.1609971,0.142681092,0.0412053466
0.194017664,0.1444658,0.041989617
0.218355879,0.143655792,0.0424952
0.236310184,0.142602712,0.04254893
0.2504848,0.14183715,0.04399624
0.2617351,0.1438813,0.04346835
0.273256153,0.146837175,0.04385486
0.2833921,0.151545,0.04409128
0.291457117,0.158134818,0.0463129468
0.296978056,0.16749604,0.04829561
0.299267948,0.1801495,0.0508911237
0.301617056,0.194600016,0.0531658679
0.30315882,0.209638968,0.05431982
0.303556621,0.225515068,0.0535982437
0.30185473,0.24232015,0.0537440777
0.298654139,0.256794959,0.0547382273
0.2943261,0.275773138,0.0536068976
0.290345937,0.294505417,0.05057241
0.286055684,0.310108125,0.0481711328
0.2820537,0.3231739,0.0467705
0.278672129,0.335064,0.0471851
0.276812732,0.344875216,0.0462252423
0.275310934,0.3571701,0.04427748
0.274008334,0.367856443,0.0449946672
0.271137655,0.3757639,0.0435721241
0.266625971,0.3814033,0.04145977
0.259720117,0.380408138,0.03931661
0.2545678,0.3731103,0.03985505
0.254712522,0.3650948,0.0396265425
0.2517403,0.357543141,0.04068832
0.2501894,0.350964874,0.042502936
0.25158906,0.345795572,0.04621009
0.248253256,0.341436774,0.0485674962
0.240392774,0.335261136,0.05355386
0.229260042,0.32573697,0.0599218272
0.21598053,0.31472528,0.07061128
0.1982363,0.3043095,0.07786719
0.1767799,0.296269834,0.0840441957
0.1586954,0.290472656,0.08753095
0.1379793,0.285444,0.0905761048
0.118956387,0.28233397,0.09254491
0.101445273,0.279087037,0.0932544544
0.0855544358,0.275823265,0.09271312
0.07116555,0.272156179,0.09048224
0.05453366,0.267380923,0.08512435
0.0364429578,0.261985838,0.0770644248
0.0205759425,0.255326658,0.0706674
0.005601464,0.251454443,0.06167024
-0.008171774,0.246037,0.0542439446
-0.0219885,0.239279479,0.0470476076
-0.0347675867,0.232835352,0.0406443253
-0.04931434,0.227257922,0.03436369
-0.0641424656,0.220878392,0.02769291
-0.07820299,0.215336546,0.02105835
-0.08824321,0.207047969,0.013696529
-0.09602609,0.197025657,0.006447142
-0.101818189,0.187462687,0.0005964227
-0.107662521,0.177287787,-0.00557355955
-0.1131685,0.165904343,-0.0130748041
-0.114849932,0.155634046,-0.01829743
-0.115179256,0.141956389,-0.0231785588
-0.110533848,0.1299681,-0.0252604745
-0.102855459,0.116830118,-0.02682116
-0.094323054,0.106479913,-0.02903501
-0.0904879645,0.0935853049,-0.0311020054
-0.08784431,0.07983345,-0.03223646
-0.0854374245,0.0687159747,-0.0341202542
-0.0762993,0.05747804,-0.03302563
-0.06248933,0.0405906141,-0.0288817436
-0.0429068059,0.029040819,-0.0248367246
-0.0204781,0.02017274,-0.0199466348
0.0025065504,0.0149560664,-0.0151165836
0.0253005885,0.0107596815,-0.0112185683
0.04076625,0.03672792,-0.0114884079
0.0481710956,0.0110467486,0.000210277736
0.06321181,0.0140895024,0.00237720832
0.07628074,0.0122553539,0.006363187
0.08275257,0.0123507306,0.0119263157
0.08153209,0.0192853585,0.017933853
0.07971117,0.0290407222,0.0232283231
0.07596798,0.0425658226,0.0289188456
0.06930873,0.05901523,0.0333482474
0.0626057461,0.07638501,0.03606704
0.0530284643,0.09286867,0.04008665
0.04591736,0.09569779,0.0414325744
0.0344803631,0.0928665847,0.0417987
0.0240115374,0.08353354,0.0392729528
0.0115008876,0.07107687,0.03452944
-0.00283746421,0.0552049726,0.030016562
-0.0181457736,0.04092902,0.0240958445
-0.0361311436,0.0256361812,0.0175739825
-0.052073352,0.01145068,0.0092733
-0.06701523,-0.003293274,-0.000765327364
-0.08122917,-0.0161004644,-0.0110147782
-0.09191257,-0.0274879429,-0.0214587562
-0.09976813,-0.035143666,-0.03303925
-0.107284829,-0.0409053527,-0.0474343672
-0.1161906,-0.0468048379,-0.06395295
-0.129178271,-0.05422168,-0.08311669
-0.144130021,-0.0595828854,-0.105320565
-0.1562901,-0.06282465,-0.12943615
-0.163421839,-0.0620084926,-0.152945
-0.166140214,-0.0578724,-0.175735429
-0.163378581,-0.0537556075,-0.194429517
-0.159565061,-0.0510377362,-0.20976837
-0.154547036,-0.0483992249,-0.224047422
-0.147847384,-0.0456576943,-0.236846447
-0.14247632,-0.0444347262,-0.245654076
-0.132558748,-0.0447269827,-0.258189738
-0.122115716,-0.04388408,-0.2695153
-0.114480294,-0.04124098,-0.2842257
-0.110376984,-0.03575994,-0.3019364
-0.108165383,-0.0289188214,-0.3204039
-0.104216032,-0.0211513564,-0.3388209
-0.10121315,-0.0151875541,-0.354058683
-0.0958439261,-0.00702150166,-0.3701402
-0.09183275,0.0002052933,-0.384234667
-0.09020561,0.005659599,-0.397722423
-0.08802337,0.0123698674,-0.4090523
-0.08279027,0.01962021,-0.418232441
-0.07361647,0.0260469615,-0.423042059
-0.06371374,0.03322119,-0.424521267
-0.0529579334,0.0400892161,-0.42566824
-0.0420624465,0.04772185,-0.424249381
-0.0285598245,0.0568646677,-0.423692584
-0.0182078015,0.0665369,-0.422313631
-0.00736127933,0.07478285,-0.418443143
0.0017808876,0.08160881,-0.415887743
0.0101222452,0.0868949741,-0.415596157
0.01801634,0.09393918,-0.41628325
0.0225246474,0.09993705,-0.418424845
0.0283891037,0.107765421,-0.4230402
0.03149581,0.111351326,-0.429206878
0.0324570537,0.112950511,-0.4369983
0.03297212,0.113188446,-0.4474435
0.0337030478,0.114158049,-0.460308522
0.03677425,0.113810651,-0.473899931
0.040935263,0.1148573,-0.486713529
0.0441008657,0.113280311,-0.500160038
0.0462317765,0.110179916,-0.5137065
0.0467818,0.107406996,-0.526332
0.0494710542,0.105314836,-0.5375198
0.05491668,0.10325224,-0.5449982
0.0602113,0.102724321,-0.550405
0.066319935,0.101238608,-0.555412948
0.07153599,0.100113362,-0.5624804
0.0744841844,0.09691769,-0.5714434
0.07718537,0.09380661,-0.580711544
0.0803220049,0.09256283,-0.5901014
0.0823786259,0.0929563344,-0.6003211
0.0838442445,0.09378709,-0.60702616
0.08658274,0.09364834,-0.613043368
0.08865683,0.09296502,-0.6163067
0.092217654,0.09341535,-0.620202243
0.09515276,0.09460606,-0.6250815
0.100702584,0.09776345,-0.631428063
0.106154904,0.09882842,-0.637097
0.11017964,0.0973112658,-0.6416051
0.116164491,0.09918258,-0.642035961
0.121957265,0.102706358,-0.644746959
0.130059808,0.108179107,-0.647954941
0.139945254,0.110835925,-0.6511246
0.149962679,0.108733378,-0.6561732
0.1613091,0.10484428,-0.6620737
0.1721313,0.101931706,-0.6674327
0.180631414,0.100737587,-0.6730719
0.188779891,0.100540958,-0.676757455
0.196084484,0.102315269,-0.6793206
0.203646019,0.105202444,-0.680070937
0.212589726,0.108830407,-0.678987861
0.224321082,0.113522053,-0.6795356
0.23708111,0.116872229,-0.68011266
0.25158146,0.1200816,-0.6817475
0.264775068,0.124310732,-0.6838567
0.277583063,0.126265809,-0.6866268
0.291894525,0.126544118,-0.688568234
0.3013208,0.126671672,-0.686958849
0.305093318,0.1240931,-0.684946537
0.3090181,0.124863133,-0.6806232
0.309933215,0.124468774,-0.6755601
0.306348354,0.12626186,-0.667860746
0.292024076,0.125445276,-0.6579945
0.2781908,0.123503484,-0.6494983
0.2640233,0.122407511,-0.6426872
0.252631366,0.1225729,-0.636795461
0.2411197,0.122664332,-0.6309234
0.231843084,0.124976307,-0.626091659
0.2249698,0.12848559,-0.622882068
0.220941514,0.131746069,-0.6169968
0.219259024,0.136667252,-0.612428963
0.217094854,0.139450043,-0.6076116
0.215759069,0.142934233,-0.6055768
0.218301639,0.1464372,-0.6081392
0.224177077,0.150647774,-0.6132158
0.2325745,0.152571559,-0.6169468
0.240957946,0.153882354,-0.61923337
0.249798164,0.156570852,-0.621869266
0.259541124,0.160220563,-0.623385847
0.273370653,0.164261669,-0.624405861
0.2890458,0.1670033,-0.625698
0.301804423,0.168026432,-0.6255571
0.3151826,0.169130415,-0.6227928
0.3280151,0.170661435,-0.6176019
0.342627376,0.173247591,-0.612567842
0.360231459,0.177709565,-0.605367661
0.378226459,0.181670457,-0.599154
0.394411951,0.185990646,-0.592087567
0.410394132,0.189903826,-0.5831878
0.425049752,0.192623228,-0.5738472
0.440078676,0.195446134,-0.5632833
0.4523587,0.197951838,-0.555791557
0.4604436,0.200669423,-0.550026059
0.465999246,0.2033087,-0.545965
0.463356137,0.204844952,-0.5479478
0.456532627,0.20481807,-0.550514162
0.440760344,0.20186998,-0.5593797
0.422377974,0.198278174,-0.568629861
0.402600646,0.195739821,-0.5767643
0.380648971,0.194446713,-0.581794739
0.355158538,0.194009542,-0.5842145
0.328006238,0.193627492,-0.584036052
0.2992934,0.194238663,-0.5795302
0.270382673,0.194865018,-0.573484957
0.247495234,0.195292816,-0.5668423
0.221832186,0.1937518,-0.557725132
0.198610425,0.193681225,-0.545450151
0.177903756,0.1923326,-0.5305551
0.1599221,0.192277908,-0.513915956
0.143988237,0.193829387,-0.499120831
0.131453276,0.194779158,-0.486596018
0.117886946,0.1948088,-0.474663675
0.104657471,0.194560379,-0.465624034
0.0896701,0.193173945,-0.457679331
0.07491812,0.190932557,-0.450820953
0.0629636049,0.189545155,-0.442290217
0.054337956,0.189098015,-0.434335
0.04720647,0.187257752,-0.422917336
0.03900954,0.18509385,-0.404101968
0.03300985,0.185211062,-0.384245634
0.0314236842,0.186047524,-0.3667872
0.028059911,0.186087772,-0.3518065
0.02550635,0.185864046,-0.336349517
0.0200382061,0.1844629,-0.3153975
0.01604143,0.183453083,-0.291427463
0.0123938592,0.183146238,-0.267558783
0.0115025919,0.1827131,-0.243167683
0.012107701,0.18212688,-0.221087262
0.0129384529,0.182666719,-0.204269141
0.0157003067,0.18557784,-0.186259657
0.0187733714,0.188489139,-0.173146248
0.019914981,0.189688474,-0.159758016
0.020668041,0.1933927,-0.152937859
0.020264186,0.194015324,-0.143318385
0.0216107927,0.192542136,-0.13577877
0.024242565,0.191523656,-0.128634334
0.0254747011,0.189788252,-0.123351216
0.0264908485,0.186981007,-0.118283711
0.028014116,0.18497844,-0.112249531
0.0307516456,0.184210658,-0.102536567
0.03432844,0.18267256,-0.0935490951
0.03782794,0.180368021,-0.08478891
0.04273537,0.178352833,-0.0763036758
0.04834665,0.177966624,-0.06817238
0.05610475,0.180841044,-0.0600528
0.0657238662,0.186549261,-0.0511857457
0.0748402,0.196782887,-0.04238898
0.0819385946,0.2120984,-0.0368732139
0.0893516541,0.228768423,-0.0301820934
0.0954785347,0.24689883,-0.0227988474
0.101304092,0.2674716,-0.0183257945
0.105804756,0.284233451,-0.0145918839
0.112274259,0.302845329,-0.01095538
0.117507815,0.319945782,-0.00828094
0.122338153,0.3353579,-0.00632250868
0.128433958,0.349440068,-0.00425855629
0.131174579,0.3636888,-0.00222545676
0.134038627,0.379486263,-0.00168226566
0.14168255,0.393959016,-0.006624168
0.146803349,0.407018542,-0.00420743832
0.156496465,0.425786555,0.00654396
0.172516391,0.436724752,0.0138233975
0.1936217,0.442533553,0.0187189318
0.215053231,0.4420463,0.0217356719
