pose_x,pose_y,pose_z
0.0488140881,-0.09243437,0.0842105448
0.04691907,-0.09581098,0.085702166
0.0439615622,-0.102707379,0.08669763
0.0382875949,-0.114099376,0.0872793943
0.03143721,-0.132801473,0.0919060856
0.0259238183,-0.151353225,0.09505109
0.0216117017,-0.174542069,0.098331444
0.0170331951,-0.200396657,0.101086468
0.0120610166,-0.229513764,0.10904102
0.009314295,-0.243278384,0.113570862
0.0008695647,-0.2547019,0.11227271
-0.00361277116,-0.254555374,0.1109491
-0.00448734825,-0.25028044,0.1115446
-0.00694368,-0.243439913,0.112325713
-0.009274444,-0.239287019,0.113306776
-0.0208784938,-0.239098921,0.105487406
-0.03239594,-0.236171648,0.098038204
-0.036411088,-0.222905,0.09923941
-0.0386207066,-0.201238275,0.09489499
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
-0.03805654,-0.195509329,0.08742744
0.0376784839,-0.215659067,0.1002211
0.03419756,-0.214823663,0.100878328
0.0256098621,-0.211212829,0.100976542
0.0197291765,-0.209191531,0.101608381
0.01475849,-0.200322181,0.100670069
0.0101435333,-0.192732,0.09845869
0.00401551276,-0.189344764,0.09765406
0.00431079976,-0.1868729,0.09667973
0.006703453,-0.183442175,0.0958579
0.003483653,-0.202016264,0.103830919
0.004457984,-0.210288376,0.109922163
0.0223973971,-0.1949467,0.107195549
0.0294475183,-0.186416849,0.104215771
0.0201601312,-0.181087881,0.103568085
0.0107949451,-0.175333142,0.111004114
0.0112112984,-0.1613173,0.112537563
0.0202438179,-0.133710608,0.09804989
0.0176589116,-0.115028173,0.0859840959
0.0143428613,-0.103509553,0.08338064
0.0140265115,-0.1011821,0.0890968442
0.0125358179,-0.09921117,0.09447005
0.009598963,-0.09510842,0.09935538
0.00665443949,-0.08598987,0.101510227
0.00273727253,-0.0743042752,0.101811022
-0.00196396187,-0.06666115,0.105264209
-0.0106229633,-0.05463732,0.107764
-0.0312773027,-0.03631285,0.10894639
-0.0551857464,-0.0188096445,0.107142463
-0.07982333,-0.00219443254,0.10249313
-0.104879871,0.0127848927,0.0981506
-0.11957489,0.02291477,0.09089132
-0.121048711,0.03394748,0.079949975
-0.110708654,0.0440512374,0.0687083
-0.09105715,0.0448651463,0.0669627
-0.0664624,0.0331851467,0.07713574
-0.0534730554,0.0193453636,0.09637983
-0.0272315517,-0.009356495,0.11091803
-0.0243110321,-0.0288726576,0.1303873
-0.0234073065,-0.04192061,0.1348801
-0.0242270939,-0.05048941,0.131301075
-0.0353312269,-0.05313819,0.128986388
-0.0516104735,-0.0465996079,0.119014367
-0.067059204,-0.0360549837,0.108616129
-0.08021395,-0.0247301459,0.09783945
-0.08795267,-0.0181642286,0.09031133
-0.09010313,-0.0121531673,0.0812452
-0.08766839,-0.00555835664,0.06815447
-0.0796029,0.0005829055,0.0528436452
-0.06768268,0.00891876,0.0403488651
-0.0556420274,0.01165897,0.03423657
-0.04542089,0.012595281,0.03329157
-0.034695942,0.00871741,0.04058315
-0.027318012,0.0008269809,0.0518852137
-0.0229949839,-0.009659929,0.06361873
-0.0275781825,-0.0206907634,0.0773898
-0.0333166569,-0.0261879247,0.08573441
-0.0457895957,-0.0293506235,0.0913558751
-0.0606806576,-0.0257375352,0.09030315
-0.07585703,-0.0201158877,0.08556259
-0.08823718,-0.0138783045,0.07892601
-0.0968508,-0.0066854246,0.07119356
-0.0971164554,0.00290952437,0.05930381
-0.08504595,0.0166483447,0.0390878841
-0.06573768,0.03171476,0.0109594762
-0.05696356,0.0397386923,-0.007524926
-0.06100135,0.0416110754,-0.0105546284
-0.0654958338,0.03991669,-0.004669901
-0.06595515,0.0377076566,0.000301089138
-0.06444563,0.03502611,0.00336607173
-0.0652794242,0.0328159146,0.006471295
-0.07101792,0.0299986918,0.0105213746
-0.07519832,0.0260313973,0.0174645
-0.07162369,0.0226572547,0.0227418635
-0.06460142,0.0225888081,0.02523903
-0.05443815,0.0218456462,0.0258288644
-0.04131389,0.0173431784,0.0293242466
-0.03344313,0.01194982,0.0337514356
-0.0278828666,0.0071519874,0.0392307267
-0.0236390419,0.00327048637,0.0427199751
-0.0224249735,0.00172363035,0.04251515
-0.0239481255,0.0005880352,0.04334708
-0.0251175426,-0.00132784992,0.0459465161
-0.0254520215,-0.00435573235,0.04934384
-0.026765544,-0.00575446524,0.05130592
-0.0273723826,-0.006336376,0.05203444
-0.0269933157,-0.006748339,0.05233856
-0.0268434361,-0.006732041,0.0521449074
-0.0287436061,-0.00613383,0.0520241261
-0.0309969857,-0.005447045,0.05192607
-0.03240548,-0.00587423146,0.05265884
-0.0328005366,-0.00516970269,0.0519407056
-0.03331336,-0.0049693156,0.0517379344
-0.0327374339,-0.005583016,0.052244477
-0.0321657173,-0.006648984,0.0537544861
-0.032235492,-0.00650467165,0.05359283
-0.0328841954,-0.00673662126,0.0540648624
-0.0330630466,-0.00706132129,0.0545080081
-0.0336245559,-0.0074089244,0.054557614
-0.03433641,-0.00727983564,0.05457423
-0.0350838974,-0.00762552768,0.05541485
-0.0359572768,-0.007452039,0.0551405028
-0.03655415,-0.007511679,0.05527691
-0.0370629542,-0.00762721151,0.055523932
-0.03702161,-0.007903364,0.05635784
-0.03695139,-0.00773779862,0.056556914
-0.0371656865,-0.007664934,0.05697442
-0.03709924,-0.007727837,0.0571815521
-0.0370247737,-0.00746863335,0.05685604
-0.036959257,-0.007712923,0.0572973974
-0.036129076,-0.007975286,0.0574200265
-0.0354460441,-0.008046761,0.0575373657
-0.03550672,-0.008269548,0.058066532
-0.03551444,-0.008273074,0.0581824258
-0.03609759,-0.00793955848,0.057939887
-0.0377065763,-0.007955773,0.0575386062
-0.0380034745,-0.007790791,0.05771895
-0.0385345146,-0.007743677,0.05780492
-0.04008231,-0.007481396,0.0578778237
-0.04147277,-0.0075590387,0.0579784065
-0.04220896,-0.00772040151,0.0581820868
-0.04302091,-0.00743475,0.0578314736
-0.04401739,-0.006871136,0.057067316
-0.0438468643,-0.006749604,0.056829527
-0.0433350652,-0.00704545155,0.0567791164
-0.0434065238,-0.00706692226,0.0566631965
-0.04385651,-0.00752040371,0.05756898
-0.0439622849,-0.00721728057,0.05717325
-0.04483837,-0.00721832,0.05734217
-0.0454016477,-0.00719624944,0.0575164
-0.0457782149,-0.007287182,0.05768565
-0.0457694754,-0.00702003576,0.0572255179
-0.04580276,-0.006925026,0.05719138
-0.0461262427,-0.007011883,0.0571854934
-0.04560921,-0.007388765,0.05758119
-0.0451127179,-0.00748947076,0.05720058
-0.0439482257,-0.007853074,0.05757626
-0.0410634,-0.008774435,0.057596948
-0.03586399,-0.009195751,0.0557491258
-0.0299898945,-0.00996306352,0.0491535366
-0.0278660767,-0.0112012029,0.042056717
-0.0308071263,-0.0100624971,0.0368791744
-0.0336190052,-0.00749297626,0.0318221524
-0.03228902,-0.005153278,0.02601822
-0.028130576,-0.00112322718,0.01988766
-0.0242173858,0.007192109,0.0120786028
-0.0216674432,0.0194110684,-0.00111214072
-0.0251492523,0.03787001,-0.0190682113
-0.0309287347,0.05738696,-0.03881839
-0.03922724,0.0753437,-0.0601688921
-0.0506525077,0.08848703,-0.07839016
-0.0648171157,0.09710952,-0.09266924
-0.0779848546,0.102005921,-0.102259129
-0.09355295,0.105884716,-0.112122983
-0.104880452,0.108040996,-0.118930176
-0.109867036,0.110773966,-0.125781745
-0.110824734,0.114844456,-0.131895974
-0.108157992,0.117797032,-0.137213409
-0.103763819,0.118035346,-0.137766436
-0.0984456241,0.11659956,-0.136778384
-0.09494869,0.113333493,-0.132332385
-0.09357435,0.109761894,-0.126325756
-0.09155556,0.105179772,-0.118563116
-0.08760553,0.09932474,-0.108618453
-0.08258838,0.0915542543,-0.09536725
-0.0793966651,0.08412851,-0.0803971738
-0.07804102,0.07938372,-0.06664489
-0.076196,0.0769723058,-0.0565029755
-0.0733961239,0.07523137,-0.04916284
-0.06874947,0.0723468,-0.0407495126
-0.06563549,0.06897309,-0.0302193165
-0.0623555519,0.06776804,-0.0224213935
-0.0600331873,0.0675001144,-0.0157837085
-0.05517722,0.06752555,-0.0121323261
-0.0528454967,0.06567994,-0.00580097362
-0.05015496,0.06264781,-0.000613683835
-0.0499683768,0.0590251759,0.00513515435
-0.0506799631,0.0548117869,0.0112025123
-0.0521130525,0.05194186,0.0154635021
-0.0540500879,0.0489705652,0.0196119137
-0.05501652,0.04531312,0.0240812078
-0.056925714,0.04145526,0.0289442912
-0.0570123866,0.0368191823,0.033923205
-0.0572624654,0.0341117941,0.036637295
-0.0576520637,0.032888934,0.0382597148
-0.05703089,0.03233061,0.03885895
-0.0585161,0.0329778865,0.0385535844
-0.0586774424,0.0344038568,0.03699147
-0.0592251159,0.03446973,0.0365228727
-0.05936149,0.0350125469,0.035898447
-0.0603351481,0.0346995778,0.0356076434
-0.06046093,0.03545687,0.0349974521
-0.06079082,0.0353687555,0.0340189226
-0.0610342659,0.0359717,0.0338260941
-0.06210583,0.03576611,0.0336972028
-0.06178672,0.0361719839,0.0335244536
-0.0619384721,0.0356180221,0.0336839259
-0.06152404,0.03580967,0.0331551172
-0.0618352331,0.03577733,0.03250667
-0.0617126822,0.03667905,0.03113998
-0.0617777258,0.0375877135,0.0299062245
-0.0621806,0.0393962078,0.0280536655
-0.06175192,0.04215092,0.02592057
-0.0607121848,0.0456890054,0.0222505629
-0.0602678061,0.04822436,0.0190697238
-0.0595338233,0.0487369448,0.0174179934
-0.05973867,0.0492938831,0.0165535
-0.06030134,0.0501901433,0.0152288442
-0.06129031,0.0497343019,0.0153896846
-0.0619667247,0.05073034,0.0147680994
-0.06397483,0.05236,0.01487933
-0.06739838,0.0574027859,0.0126026329
-0.0762187541,0.06728253,0.0101060672
-0.08621055,0.07923323,0.006162649
-0.09787434,0.0902146548,0.00229780748
-0.110333964,0.101588547,-0.00103634223
-0.125573516,0.111655317,-0.00305172987
-0.141870543,0.119751379,-0.006637646
-0.158278644,0.12379244,-0.009745665
-0.174272075,0.125880986,-0.01402775
-0.188213408,0.123222455,-0.0174549483
-0.20034948,0.115534343,-0.0202657841
-0.210128024,0.102698922,-0.0224197917
-0.208193988,0.08879615,-0.0263610035
-0.2042554,0.07860379,-0.026909247
-0.192906544,0.0701517463,-0.0275038071
-0.1715618,0.06277568,-0.0223617647
-0.14867872,0.05840613,-0.0194662921
-0.12028648,0.0566061176,-0.0174714141
-0.0984364,0.05976498,-0.0156003945
-0.07757755,0.06572701,-0.0125487968
-0.055578284,0.0730501,-0.009744529
-0.03472961,0.08192906,-0.00538612157
-0.015999075,0.09267626,0.00136651658
0.00156621635,0.101865195,0.00739830267
0.0177910849,0.109472826,0.01653301
0.03541576,0.116207145,0.0250166617
0.0540690869,0.121199,0.0353248343
0.0731038153,0.1253195,0.0457452238
0.0926803052,0.131286561,0.05390858
0.108084351,0.137174919,0.06185427
0.11937926,0.146086767,0.06841357
0.122767121,0.153594151,0.0738645941
0.129602075,0.161874592,0.08505966
0.12935774,0.1718649,0.1000642
0.119017288,0.185361564,0.1151734
0.100925535,0.1978974,0.126334727
0.082591556,0.2092936,0.1335414
0.0588579439,0.221986175,0.138878822
0.03577915,0.233193442,0.141480118
0.0111909192,0.244208336,0.142048061
-0.0138105042,0.25296995,0.140674189
-0.0417317,0.2588011,0.1370359
-0.07135754,0.260679543,0.124786094
-0.09988427,0.259221554,0.10708563
-0.124151878,0.2544826,0.08978933
-0.140094027,0.246633291,0.07188146
-0.150205463,0.236058,0.0556365848
-0.160362378,0.226328284,0.0383010879
-0.171214536,0.218534067,0.02057034
-0.179728985,0.206381977,0.00724972039
-0.186363071,0.192227468,-0.004958557
-0.189462453,0.1747455,-0.0150649324
-0.186456591,0.158099562,-0.0231710523
-0.180134192,0.136350021,-0.0246369932
-0.1706592,0.115528539,-0.01873876
-0.168620661,0.094372794,-0.00587617233
-0.165319324,0.07490196,0.0115199015
-0.166182309,0.05446316,0.02884604
-0.166458219,0.03979621,0.0433742926
-0.16683057,0.0269383471,0.0520605221
-0.165860951,0.01850798,0.0620926544
-0.160732746,0.00637442432,0.07564086
-0.15204227,-0.00250547379,0.08542761
-0.141356051,-0.008521516,0.09021899
-0.130603358,-0.0114686452,0.0893280655
-0.121802174,-0.012563007,0.08666479
-0.111659631,-0.0138094816,0.08241549
-0.09711843,-0.0187093411,0.0757867843
-0.0773410946,-0.027122112,0.0668798238
-0.05304195,-0.03295412,0.0568990633
-0.0319509245,-0.0369541124,0.0478824452
-0.0123566277,-0.03925573,0.03923083
0.00379075482,-0.0369608775,0.0268379133
0.0187006667,-0.0266281888,0.012706371
0.02911871,-0.0113353208,-0.000441364944
0.0352992,0.0107275806,-0.0111248437
0.03405681,0.0416708179,-0.0173855927
0.0235547423,0.07857288,-0.0182937272
0.0100703742,0.107924342,-0.0172994453
-0.0071137324,0.126750559,-0.0139695089
-0.0316855721,0.1406723,-0.009597701
-0.04825117,0.146654129,-0.008179647
-0.06323674,0.144073129,-0.0054810755
-0.06410806,0.122013628,-0.0054897815
-0.05688021,0.091701746,-9.437464E-05
-0.04620897,0.0563888848,0.00665441155
-0.0349519439,0.0253679156,0.0121201426
-0.0298375562,0.00153122842,0.020171063
-0.030594632,-0.011861071,0.0259306356
-0.0339805335,-0.018427616,0.0301954411
-0.0380418077,-0.0227704365,0.0340143144
-0.0426454358,-0.0268539451,0.03881941
-0.0463112481,-0.03132049,0.0435863
-0.0480316281,-0.0339682549,0.0474158749
-0.0466725379,-0.03654834,0.051409848
-0.04378212,-0.03729533,0.0560624
-0.0416399948,-0.03770421,0.0598624423
-0.04021623,-0.03667359,0.06303293
-0.0394268073,-0.0358060077,0.06400226
-0.039325662,-0.0342417657,0.0653359741
-0.0392282531,-0.03360355,0.06734672
-0.03702655,-0.0336428881,0.06834375
-0.0354687646,-0.0327357873,0.06870865
-0.03202348,-0.03292381,0.06913139
-0.02926433,-0.03236545,0.06928958
-0.0289647169,-0.0312321242,0.06932211
-0.0292197987,-0.030885607,0.07009672
-0.0288197882,-0.0305079557,0.07068145
-0.0272836275,-0.0311106052,0.07145171
-0.02687471,-0.0274131987,0.06957731
-0.030493293,-0.0222001411,0.06758107
-0.0379922651,-0.0143482052,0.06385766
-0.0471968763,-0.006864762,0.0586526319
-0.0597703122,0.00122580491,0.05093727
-0.07274931,0.009207521,0.0386388078
-0.06795864,0.008068766,0.0236036573
-0.0434268229,-0.00736574456,0.0112902969
-0.00343113765,-0.0287132859,0.0005412828
0.0369145,-0.0474534929,-0.006737776
0.07816446,-0.06265482,-0.0149984621
0.122712,-0.07452891,-0.0261949226
0.163931072,-0.08077938,-0.03824514
0.2014186,-0.08327139,-0.0520389751
0.233963937,-0.0817531943,-0.0639458448
0.268245965,-0.0759316161,-0.0799704
0.300700366,-0.06705803,-0.10110157
0.3324748,-0.0535085574,-0.12093766
0.350474656,-0.04028629,-0.129561365
0.3607166,-0.0239097048,-0.1260037
0.363286674,-0.0100628827,-0.11402072
0.357931077,-0.00157340243,-0.09632894
0.352630854,0.00248432718,-0.0800740048
0.3401976,0.005948413,-0.0584493577
0.322393984,0.008983009,-0.0336995348
0.301157832,0.0130840689,-0.008406718
0.2782429,0.0164304487,0.0153137026
0.25573203,0.02097379,0.0360148326
0.233800769,0.02923968,0.05290653
0.212322921,0.03791499,0.06710935
0.191139609,0.04680182,0.07972032
0.172188,0.0553439967,0.08848768
0.152536556,0.0613238141,0.09661385
0.1317739,0.063598156,0.104779661
0.108634308,0.06310225,0.113848865
0.0843863562,0.0635142,0.120570451
0.05880513,0.06531574,0.125303939
0.03346943,0.0674237162,0.127383962
0.009055091,0.06816164,0.125324339
-0.0192842856,0.06441437,0.119838275
-0.0451702476,0.058755286,0.112822711
-0.0682351142,0.0500894934,0.104396433
-0.08197899,0.0363346562,0.09264487
-0.0883443058,0.0168158617,0.08067258
-0.079617165,-0.00723074,0.06414709
-0.06572916,-0.02801761,0.04689502
-0.0431264155,-0.044533316,0.035546042
-0.007961467,-0.0696105,0.02813036
0.0282735322,-0.09724931,0.0237657167
0.0596669,-0.116650149,0.0210396964
0.08726223,-0.12666975,0.01824468
0.115154959,-0.126210749,0.0135286134
0.141257554,-0.118845448,0.0143008139
0.165072829,-0.110145569,0.0186569989
0.1863239,-0.10162776,0.0247669034
0.202427477,-0.09351574,0.033278428
0.214804113,-0.08740432,0.0438711122
0.224874586,-0.0827993453,0.05657348
0.234616786,-0.08099922,0.0683094
0.242540926,-0.08179603,0.0825124159
0.25295043,-0.08394942,0.09936358
0.262871385,-0.08643357,0.112932317
0.2727403,-0.08867454,0.124547362
0.2825264,-0.08882059,0.1347571
0.294177532,-0.08848783,0.140831634
0.307272434,-0.09064344,0.147488788
0.320595443,-0.09401135,0.15366289
0.3330833,-0.0943501,0.1553226
0.342938,-0.0969859958,0.157508045
0.349300325,-0.09920515,0.1601783
0.352261782,-0.101827554,0.163376912
0.3536857,-0.10486903,0.166594133
0.354280978,-0.106886052,0.169240847
0.354666442,-0.107433721,0.171604067
0.35450837,-0.104927957,0.174860269
0.348889768,-0.0970247,0.181101382
0.336175829,-0.08127243,0.191230789
0.321049929,-0.058897052,0.200025737
0.31120795,-0.0368276872,0.201656148
0.304134965,-0.0189334229,0.19990088
0.300266057,-0.0138110444,0.199120075
0.309092522,-0.0261552669,0.189135522
0.315800518,-0.04481577,0.183884829
0.32119298,-0.06627867,0.173571333
0.322643757,-0.08517174,0.163543642
0.3206516,-0.105355263,0.154651031
0.319131464,-0.123576723,0.145954683
0.313736975,-0.13327609,0.1362479
0.306028277,-0.135987341,0.131015852
0.304348081,-0.137146547,0.12905927
0.303599775,-0.134247273,0.130289957
0.3051836,-0.1281828,0.130054235
0.304559171,-0.119136363,0.135410815
0.29829362,-0.112157404,0.14749743
0.2818618,-0.111404046,0.164192915
0.246732384,-0.10936556,0.191836655
0.2012226,-0.100942172,0.216778442
0.153249621,-0.08328448,0.226659566
0.112125449,-0.0569538325,0.218538344
0.085361585,-0.0338204578,0.209247977
0.07087236,-0.0157981254,0.207561225
0.06057857,-0.00757763349,0.213819638
0.04463363,0.004510019,0.221213445
0.0247302316,0.0251070019,0.2224629
0.0036104843,0.0510663465,0.214069113
-0.0173426345,0.08371237,0.188840121
-0.0332777277,0.111242764,0.150852352
-0.0443484746,0.131025314,0.09857533
-0.05033289,0.134378538,0.0541482046
-0.0485353246,0.116689637,0.0315603241
-0.04932661,0.0859942138,0.0320696123
-0.055772908,0.03963843,0.0580271855
-0.0656982362,-0.0136931092,0.09902945
-0.06092403,-0.061741367,0.136616915
-0.0351691879,-0.09676111,0.163071141
-0.00268500671,-0.118471093,0.1885506
0.0180307124,-0.123463362,0.219901875
0.0252232887,-0.0982469544,0.240740731
0.02177242,-0.0657791048,0.2537513
0.0122745056,-0.0283534434,0.2692766
0.000794358552,0.00288359076,0.2821371
-0.011836037,0.0254356358,0.294307172
-0.0270712376,0.0456325375,0.2958622
-0.03606443,0.05444918,0.294801265
-0.0447683223,0.06334984,0.291773319
-0.06191115,0.07435924,0.281277567
-0.04954634,0.06474421,0.279692441
-0.0300862119,0.05440288,0.277281225
-0.00256220251,0.04439882,0.278941333
0.02528197,0.0392135829,0.286018819
0.049186863,0.0435015261,0.290088326
0.07123585,0.0531769469,0.289429367
0.0890048,0.0678249151,0.2863705
0.09497821,0.08751588,0.28265816
0.08244833,0.107480869,0.279733151
0.0576168224,0.123097785,0.277678251
0.0258274153,0.131815359,0.274960339
-0.012289539,0.133137062,0.269477367
-0.0499230139,0.124909431,0.262656242
-0.0836792,0.106324479,0.251574367
-0.110493064,0.081286,0.239673525
-0.123922423,0.06001488,0.234362319
-0.11617291,0.0341020375,0.241401538
-0.08607018,0.022694245,0.255502671
-0.0443347581,0.0318049937,0.272675037
0.00525634,0.04964324,0.283051968
0.0543193854,0.0659852549,0.285621
0.09146163,0.08003381,0.282339782
0.108877361,0.0964138359,0.280258715
0.106714055,0.114568956,0.278754
0.0840634257,0.133562028,0.2781135
0.0508121923,0.14711526,0.2769091
0.0122872628,0.152566135,0.2733006
-0.0306447223,0.150475085,0.2668798
-0.06856424,0.13982299,0.2572342
-0.10336934,0.126321912,0.247071058
-0.136079043,0.114531934,0.233865678
-0.1637305,0.103664719,0.216482431
-0.187900811,0.0938670039,0.194250092
-0.21175395,0.083410956,0.170700416
-0.235055685,0.07092415,0.148941636
-0.258967251,0.05490059,0.12977162
-0.284496248,0.03849729,0.112086654
-0.310048521,0.0223080683,0.0951898
-0.323668242,0.0037573278,0.09584801
-0.318921238,-0.000666098669,0.112148605
-0.279065,0.00377373956,0.141663164
-0.22211194,0.0151372235,0.176948845
-0.161941528,0.02657366,0.205016762
-0.105762266,0.0400052443,0.224178538
-0.0572283976,0.0584143326,0.2366604
-0.024083,0.0859816745,0.244586766
-0.0107933581,0.126477733,0.24771747
-0.0226844177,0.1581185,0.2413749
-0.04337779,0.1803017,0.232283548
-0.07934436,0.188428491,0.21590285
-0.108895466,0.180703446,0.192984492
-0.123063579,0.158081934,0.1720682
-0.124975778,0.116655037,0.162175
-0.113678843,0.05757226,0.169126764
-0.09140843,-0.003110936,0.176810056
-0.0599386469,-0.05908022,0.174273238
-0.034521535,-0.102928072,0.164118245
-0.016024515,-0.137743041,0.1505535
-0.00558801,-0.157930121,0.141768232
-0.0147694126,-0.143186927,0.150734842
-0.0243267715,-0.108101949,0.163791478
-0.0364786,-0.0657215,0.179057032
-0.04548979,-0.0254984833,0.184363678
-0.05182503,0.006868679,0.184332877
-0.0578761362,0.0435938239,0.181232944
-0.0631776452,0.07462415,0.174340785
-0.07030979,0.0976991057,0.1664336
-0.07445733,0.106788263,0.158993274
-0.07602025,0.104189605,0.154159859
-0.07616085,0.09959742,0.15235649
-0.0766354352,0.09242735,0.152726054
-0.07829471,0.08398156,0.152343541
-0.083710894,0.07280615,0.15309988
-0.08767669,0.0526422746,0.155699581
-0.09496561,0.0138542,0.161975473
-0.1069905,-0.0470544547,0.173998654
-0.114119977,-0.121378645,0.187465727
-0.122480884,-0.18611598,0.2016175
-0.129762948,-0.229252383,0.218184322
-0.127175167,-0.2571335,0.233167291
-0.118998304,-0.2810437,0.246110514
-0.112658069,-0.273173124,0.256358564
-0.09595162,-0.27276203,0.255726457
-0.08515101,-0.256770223,0.24003917
-0.06331551,-0.236000165,0.205660343
-0.0437075533,-0.249697119,0.189326584
-0.025766246,-0.264349222,0.186055273
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
-0.0205202214,-0.271960735,0.18532452
