pose_x,pose_y,pose_z
-0.216667011,0.233469412,-0.06305752
-0.206121162,0.232383341,-0.0719116256
-0.202991277,0.231639862,-0.07285326
-0.200298056,0.23014,-0.07311842
-0.197902709,0.227585331,-0.07314935
-0.195992276,0.2252,-0.07379592
-0.194752216,0.223367751,-0.07443638
-0.193408787,0.221529827,-0.0744311
-0.191686,0.220259726,-0.07500285
-0.189263314,0.219581783,-0.0748804063
-0.172145918,0.224191278,-0.08027326
-0.138837188,0.218585029,-0.07761383
-0.0902271345,0.207349032,-0.07481562
-0.0456883,0.192679763,-0.07498276
-0.0166884288,0.180600092,-0.0785230547
0.004608337,0.169948265,-0.08345136
0.0121537633,0.146909848,-0.07566661
-0.000294502825,0.122160055,-0.0587223433
-0.0397008434,0.111665361,-0.041166883
-0.08913326,0.10171669,-0.0273876786
-0.142934471,0.1065167,-0.0250941552
-0.186561838,0.1168998,-0.0320676565
-0.232361838,0.140098467,-0.0517946072
-0.2618764,0.169773981,-0.07546548
-0.268417567,0.1865609,-0.08044427
-0.2590925,0.219147891,-0.09078847
-0.233837426,0.24507615,-0.094259046
-0.194876119,0.254212916,-0.09035213
-0.161489472,0.2565395,-0.0868730843
-0.132079244,0.253385484,-0.08423327
-0.1126204,0.243050575,-0.0817049742
-0.107193157,0.2278903,-0.07341345
-0.107647218,0.2155866,-0.06538677
-0.123442695,0.205669686,-0.06319772
-0.1343851,0.197107047,-0.07062024
-0.142951638,0.187850282,-0.0780561343
-0.153698266,0.185333133,-0.0844435841
-0.163811535,0.173834324,-0.08623295
-0.1725679,0.170029879,-0.089082405
-0.182992578,0.172476411,-0.09291314
-0.1909016,0.175905034,-0.09551448
-0.195233986,0.180790842,-0.09718837
-0.196081653,0.18754521,-0.09748854
-0.192536682,0.194515973,-0.09646916
-0.1854083,0.203189239,-0.09510539
-0.177943975,0.210179329,-0.09293502
-0.1690612,0.218985662,-0.08983545
-0.159183353,0.2269239,-0.08640301
-0.1497035,0.23442778,-0.08338701
-0.138554722,0.239035368,-0.08083586
-0.126943767,0.23962526,-0.0780879557
-0.117652453,0.241810888,-0.07675084
-0.108332165,0.238463446,-0.07404588
-0.1019657,0.23523587,-0.0715642944
-0.100279815,0.2348384,-0.07040388
-0.102464214,0.231653109,-0.068692
-0.09858193,0.211439133,-0.0621638447
-0.105966374,0.208760351,-0.06360959
-0.113954134,0.203023553,-0.06623562
-0.11560744,0.192075685,-0.07070748
-0.111177921,0.176014245,-0.0732477456
-0.101368368,0.159323722,-0.0739489049
-0.0851173252,0.144515216,-0.07440593
-0.06457679,0.1341802,-0.0738252
-0.03630084,0.124683946,-0.07268858
-0.004360564,0.11639832,-0.0725688
0.02588223,0.1100139,-0.07221636
0.0536958054,0.104357377,-0.07384112
0.07506299,0.100099653,-0.0755528957
0.08701956,0.09886591,-0.07567783
0.0956472456,0.09654756,-0.0744751
0.100896589,0.0956252962,-0.0739011541
0.102375448,0.09714626,-0.07403957
0.100432992,0.0970514044,-0.07296238
0.09411072,0.09687628,-0.07077715
0.08110817,0.09694275,-0.06643428
0.0619003549,0.101372421,-0.062966615
0.034426596,0.111322246,-0.05957997
-0.00283450633,0.12878789,-0.0582058728
-0.0382357724,0.147496223,-0.0609134138
-0.0689734146,0.163147062,-0.06618816
-0.0929129943,0.175134644,-0.0722135156
-0.112833053,0.18353492,-0.07734448
-0.13094002,0.189475626,-0.0811122656
-0.14578566,0.193363219,-0.0839499757
-0.158559829,0.1959069,-0.0863658041
-0.167415634,0.197266951,-0.08842658
-0.173540056,0.196497977,-0.08929847
-0.172886178,0.190946072,-0.08664326
-0.1658439,0.182642981,-0.0824954063
-0.148624122,0.171816871,-0.0765994638
-0.121983223,0.159630239,-0.07014996
-0.085991554,0.144790784,-0.065349
-0.04595381,0.129952967,-0.0612410754
-0.0045623295,0.116454974,-0.0598935373
0.02729489,0.108038396,-0.0611599237
0.05887971,0.102013282,-0.06427979
0.08377939,0.09937056,-0.0665688962
0.103586331,0.0994863659,-0.06815131
0.113271922,0.103850193,-0.0657357
0.106077,0.112836525,-0.058131367
0.08304836,0.122326814,-0.0499621443
0.04865435,0.131765947,-0.0420869775
0.00559695438,0.146368042,-0.03848952
-0.04303755,0.1660056,-0.0407662466
-0.08906497,0.186645865,-0.0483400375
-0.130031973,0.205125868,-0.05917744
-0.17173852,0.220642224,-0.07282524
-0.202780649,0.227845982,-0.08464432
-0.23150751,0.230679691,-0.09766283
-0.258225739,0.229552314,-0.112942271
-0.280421138,0.2216939,-0.130396754
-0.291110158,0.200842947,-0.14116773
-0.28686896,0.169251576,-0.1414195
-0.2687931,0.130614221,-0.131726414
-0.235468268,0.09072125,-0.1151714
-0.193770543,0.0561088659,-0.09858127
-0.149261713,0.0315066576,-0.08512716
-0.100816816,0.0133047476,-0.0762186646
-0.06079656,0.00405457243,-0.07261897
-0.0156853218,-0.001161553,-0.07112459
0.0261057653,-0.00259201415,-0.07243724
0.04765231,0.00640488975,-0.07263048
0.0572586134,0.021402102,-0.06955878
0.07312593,0.03710147,-0.065008
0.08716257,0.056379877,-0.06033898
0.0911535,0.0745659247,-0.05326532
0.0807531849,0.09241476,-0.0459319428
0.0597949065,0.111637592,-0.0382969379
0.0259379074,0.128520057,-0.0332463533
-0.0267906748,0.150741473,-0.0319454633
-0.0764834359,0.170796156,-0.03972081
-0.123901159,0.186835647,-0.05447824
-0.167049453,0.196845934,-0.0723337
-0.206908554,0.1999119,-0.09326418
-0.248161063,0.194449812,-0.11803171
-0.2894858,0.180407166,-0.1459319
-0.318857968,0.158960432,-0.170696735
-0.334249318,0.136346474,-0.190619946
-0.344005883,0.110095486,-0.205365062
-0.3506967,0.07917015,-0.212086931
-0.346289128,0.0496628359,-0.210180283
-0.328607947,0.0270437542,-0.198735
-0.300839871,0.0106676891,-0.17873311
-0.269505382,-0.00127447024,-0.155741423
-0.221477255,-0.01078737,-0.126596063
-0.16835317,-0.0129738823,-0.101539068
-0.117640905,-0.008147791,-0.0827701241
-0.0711574554,-0.0009208694,-0.06964398
-0.0258896053,0.00475246646,-0.06302038
0.0201396048,0.005717894,-0.0612692945
0.0634806454,0.004087027,-0.06092286
0.09213795,0.005790744,-0.06409033
0.0907811448,0.0150352325,-0.0607386045
0.0658349,0.034906473,-0.05310392
0.01483287,0.0582575947,-0.04762348
-0.043515794,0.0844873041,-0.0507910661
-0.101637214,0.11350061,-0.06316488
-0.150786832,0.138188675,-0.0834368542
-0.191725239,0.153588891,-0.104834504
-0.225370839,0.164168283,-0.1260542
-0.256627,0.1732477,-0.1492112
-0.2876343,0.178849041,-0.172627509
-0.317378551,0.177460715,-0.200064287
-0.343127578,0.169057369,-0.230109215
-0.358498424,0.154888213,-0.25167048
-0.352109551,0.132536262,-0.2482943
-0.321733564,0.104456648,-0.219635755
-0.285557359,0.08269944,-0.186075658
-0.2309698,0.060565643,-0.138889432
-0.1648963,0.04930481,-0.0967718959
-0.09512474,0.0409521423,-0.06565252
-0.02117833,0.0336345062,-0.0472581461
0.0495052971,0.0271160975,-0.0415222421
0.107143164,0.0303174574,-0.04658378
0.143346876,0.0489268526,-0.05382096
0.132009536,0.07026011,-0.0496443361
0.08983135,0.08899981,-0.04496593
0.0295323879,0.105357185,-0.0452904738
-0.0391611233,0.121459231,-0.057658866
-0.1066024,0.13699463,-0.08021219
-0.158703282,0.151560217,-0.110124066
-0.191863656,0.15600273,-0.135988981
-0.21769771,0.1542274,-0.155982077
-0.2442795,0.15198794,-0.17566818
-0.276413232,0.149110481,-0.202533185
-0.305289358,0.142856851,-0.2312787
-0.3112515,0.129370064,-0.243722051
-0.28730303,0.10937041,-0.226488531
-0.23894015,0.07809055,-0.181875989
-0.1661188,0.0424201675,-0.12638326
-0.09203339,0.00918209553,-0.07706487
-0.0429911949,-0.012375595,-0.0434734821
-0.0182218924,-0.01968553,-0.0273379236
-0.004242502,-0.0208330657,-0.0168124922
0.000422416255,-0.0177313332,-0.0152588077
0.000791965052,-0.0180162247,-0.0169352852
-0.00191178359,-0.0166493189,-0.0172002129
-0.007934712,-0.01224841,-0.019688569
-0.00780378841,-0.0122824628,-0.0203949139
-0.004284432,-0.01276903,-0.0217742324
0,0,0
0,0,0
0,0,0
0.06452711,0.0222596638,0.0184985567
0,0,0
0.0585808828,0.01971209,0.0197483767
0.0394389033,0.0304627586,0.03934379
0.0294130743,0.0350250527,0.0277670361
0.0330201462,0.037584953,0.0231304
0.03452762,0.0198806636,0.0344018824
0.033698447,0.0130291572,0.0444172025
0.0340782143,0.0217712969,0.0371735021
0.03669549,0.02938771,0.0299257748
0.0406168774,0.0381864123,0.0216096845
0.0446348935,0.0478092,0.01239947
0.0478159338,0.0564688221,0.00442376547
0.04543181,0.0573932528,0.003359016
0.04255422,0.05295208,0.005397396
0.03919592,0.04658597,0.00947349
0.03863756,0.0483452827,0.007700309
0.038606286,0.05030231,0.00580062345
0.0437290072,0.0504169762,0.00394889526
0.04289245,0.0532859825,0.002143262
0.0403180569,0.0584080443,-7.35893846E-05
0.0402554534,0.06292178,-0.0024814643
0.0412655249,0.07028612,-0.00128209218
0.04659829,0.07365729,-0.0009080786
0.0558253825,0.07793164,0.00106727518
0.0597439073,0.08672017,0.005294241
0.059091568,0.103718832,0.008483989
0.0580379553,0.12233752,0.008498471
0.0577433556,0.136124328,0.008925643
0.0563639551,0.145972878,0.009539487
0.0499412157,0.15260601,0.009922672
0.03836031,0.15495719,0.00765535235
0.0241927039,0.156260163,0.009093311
0.0134729836,0.1592872,0.00642794743
0.00646773353,0.1609581,0.00326954387
-0.0006884858,0.162122041,0.001058083
-0.00720490143,0.162059277,-0.0009768754
-0.0123729147,0.160082817,-0.00314294547
-0.015191447,0.156592622,-0.00560092553
-0.0170889217,0.151482314,-0.007828198
-0.0202581827,0.143978164,-0.0102553144
-0.0263227671,0.13767226,-0.0132777393
-0.0319983028,0.131510258,-0.0157125518
-0.0401243046,0.1250248,-0.0186542831
-0.0471540578,0.118676051,-0.02210603
-0.05400622,0.11373587,-0.0255187564
-0.05967431,0.110539258,-0.02982188
-0.0632382,0.110241473,-0.0338846929
-0.06470089,0.107918948,-0.03722797
-0.06475349,0.104931295,-0.0369016752
-0.0623493381,0.105581075,-0.0329372734
-0.053363625,0.110544622,-0.0295601338
-0.0396714024,0.119449593,-0.024763871
-0.0224820673,0.130676851,-0.02042054
-0.00452994741,0.140976742,-0.0160258859
0.0118339062,0.14961721,-0.0108705722
0.0282968916,0.156873569,-0.00555708446
0.0462672971,0.163368344,-0.0002802983
0.0652314,0.16837126,0.00580728054
0.08784929,0.1713846,0.0112207346
0.114476994,0.1719185,0.01409553
0.14220117,0.169550568,0.0131349713
0.1734816,0.163346425,0.012240693
0.196818262,0.157734826,0.00786040351
0.215374067,0.15170297,0.00617666
0.2311815,0.144440666,0.00528294034
0.242820665,0.136384919,0.003291986
0.2528634,0.128117651,0.00234747678
0.263118654,0.118736967,0.0005312711
0.273587048,0.109886914,-0.00241517881
0.281701684,0.100938573,-0.00349599076
0.287983865,0.0929449648,-0.004661328
0.293503642,0.0830100849,-0.004611239
0.2977087,0.0729759559,-0.00385034923
0.3003423,0.06425598,-0.00205321051
0.30068332,0.059023276,-0.001175418
0.2970645,0.0561805367,0.00111756939
0.29117775,0.05425284,0.00497426558
0.284482867,0.05433525,0.008494086
0.2784077,0.0554197058,0.01190061
0.2735578,0.0566566437,0.0135786794
0.270237267,0.0565876067,0.0141802477
0.2674256,0.0561682656,0.0150491437
0.264720142,0.0563360974,0.0155719668
0.260881782,0.057624355,0.0158854332
0.257198453,0.05976567,0.0161222145
0.253554344,0.0616074726,0.01750752
0.250932723,0.06279978,0.0183058865
0.249236226,0.06417002,0.0179454982
0.247131318,0.06608789,0.0177651513
0.2437737,0.06820526,0.01871245
0.238381833,0.071191594,0.0205490738
0.231280446,0.0750377253,0.0221034084
0.2229905,0.07957712,0.023475213
0.212630272,0.08500245,0.025967896
0.202677429,0.09042561,0.0282818526
0.189926535,0.09783769,0.0300414432
0.174696684,0.106453747,0.0319344625
0.157997712,0.114552848,0.033305645
0.13711594,0.123194218,0.0347979441
0.114339918,0.131128088,0.034611214
0.08740939,0.1395523,0.03392599
0.06271982,0.145398244,0.03251332
0.04230665,0.143912449,0.031869974
0.0193275288,0.143133327,0.03055805
-0.002022501,0.144270271,0.0280425344
-0.0199549161,0.143803954,0.02467795
-0.0311842877,0.139199615,0.021856267
-0.0420208648,0.132236168,0.0180826858
-0.0524641126,0.124053426,0.0156841911
-0.0598256662,0.118633494,0.0122254491
-0.06248354,0.114262879,0.008823447
-0.0609852821,0.108603284,0.006536253
-0.0595588759,0.102262847,0.00582580268
-0.0577034019,0.09605169,0.00470219366
-0.0539206825,0.08878338,0.002593413
-0.04795875,0.0806598961,0.001382444
-0.03837003,0.07384869,0.00219492987
-0.0253188629,0.06906452,0.0026972238
-0.0136633646,0.06809306,0.00376222655
0.00268792,0.0679660439,0.00620937161
0.0203227289,0.0694558844,0.009764418
0.0346391723,0.074998945,0.0125524458
0.0476054028,0.08289474,0.0166459717
0.0538014732,0.09108497,0.0200532265
0.0556689166,0.09994814,0.0226826817
0.05501632,0.109296337,0.0245250314
0.05151715,0.119024605,0.0270418916
0.0447661877,0.127437055,0.03083294
0.0360424258,0.13372612,0.0349050164
0.0250448473,0.139625728,0.03835558
0.0121584535,0.145977318,0.03969922
-0.000154310837,0.150851,0.03856338
-0.0113821663,0.15404734,0.03536358
-0.0192763768,0.154547289,0.0308971722
-0.0256294347,0.152347147,0.027359264
-0.0312797539,0.148173824,0.0234181769
-0.035202492,0.141648158,0.0191215985
-0.03963516,0.133622214,0.0154371355
-0.0438896045,0.1251085,0.0112600476
-0.04520588,0.114869133,0.008709978
-0.0380620621,0.105833344,0.009953132
-0.0200261734,0.10020189,0.014146978
-1.27051026E-05,0.0984323546,0.0193304848
0.02613585,0.09891431,0.0269039478
0.0472071022,0.102158844,0.03599823
0.06247761,0.108754136,0.0439723544
0.06951082,0.121051013,0.0518215075
0.06838065,0.137307227,0.0584479123
0.0590526164,0.155905277,0.06290749
0.043581035,0.1740871,0.0688541
0.0206707828,0.1943139,0.08013977
0.00312028825,0.216136038,0.0826620162
-0.0126980171,0.239165321,0.0743972361
-0.0284207538,0.25645417,0.0602414235
-0.04211119,0.2637813,0.04197449
-0.0467220172,0.255533516,0.0224770568
-0.0451975465,0.232286379,0.008526385
-0.0389715955,0.201451361,0.000208951533
-0.0270521883,0.162962317,-0.00110315531
-0.0174255725,0.1235729,0.001629971
-0.008903131,0.08671608,0.00404795073
0.00646903738,0.0504655577,0.00357296877
0.0233526472,0.0196094215,0.00144268014
0.04049399,-0.00900759548,-0.00126349553
0.05870616,-0.03385418,-0.004078526
0.07627952,-0.054167062,-0.00685999542
0.09224659,-0.068589896,-0.008964594
0.103631429,-0.07731992,-0.00762260333
0.117124423,-0.08039368,-0.00731303729
0.128063947,-0.07731374,-0.004917292
0.1330976,-0.06455627,0.00171898119
0.134881809,-0.04294304,0.009406641
0.132092372,-0.0152254179,0.018822806
0.122148439,0.0169240553,0.02657983
0.109331354,0.0482562557,0.0316902921
0.09604111,0.07721819,0.034622144
0.0814680755,0.102989793,0.0346521959
0.06599352,0.124810711,0.0335049555
0.049109973,0.142692149,0.03074691
0.0332810953,0.157574356,0.0261435881
0.020088451,0.168883845,0.0208689459
0.008294266,0.176665962,0.0159472413
-0.00198786147,0.182370663,0.0117130056
-0.011157427,0.186308756,0.007322341
-0.022416085,0.188824534,0.00369870663
-0.0346227959,0.190147221,-0.000148147345
-0.04618147,0.189520359,-0.0033874847
-0.05912096,0.187897563,-0.007113766
-0.073219195,0.187574312,-0.0120720081
-0.08635624,0.189480543,-0.01795945
-0.09641092,0.191860557,-0.02282224
-0.108698405,0.194928855,-0.029647857
-0.120688207,0.198146224,-0.036441505
-0.126445457,0.1992004,-0.0412987173
-0.127933621,0.1983201,-0.0442773737
-0.1244792,0.19556874,-0.04332157
-0.1147205,0.191342309,-0.03802811
-0.0986731946,0.186934382,-0.0300991088
-0.08334312,0.183339,-0.0218793079
-0.069069244,0.181269467,-0.0143297408
-0.0549757928,0.179462373,-0.00776384771
-0.042522762,0.1775085,-0.00250216946
-0.0304310229,0.175023913,0.00291157886
-0.0179538373,0.17183359,0.008336943
-0.00420033745,0.168299556,0.0132601149
0.008328076,0.164638549,0.018507991
0.0219232328,0.160675555,0.0235449225
0.0370089859,0.156306654,0.0280614235
0.05261415,0.153153837,0.0308164842
0.07101762,0.148776621,0.0331982933
0.0917964,0.143312588,0.03536127
0.11683356,0.139235869,0.0364384428
0.146215975,0.137453049,0.03610444
0.174814031,0.137026548,0.0355340056
0.195567042,0.136542842,0.03446754
0.215065777,0.137347817,0.03416887
0.23451443,0.140840858,0.0348501
0.2471147,0.144599825,0.03511188
0.261548042,0.14637,0.03386572
0.2757304,0.145539537,0.0328714326
0.2866676,0.144996256,0.0327865332
0.297351569,0.146654114,0.0323541462
0.308207452,0.149450868,0.03121161
0.3189361,0.152437776,0.032003846
0.3245758,0.15615879,0.0362336449
0.3237841,0.161316574,0.04290709
0.315598667,0.168953717,0.0514014252
0.303996742,0.17843689,0.06030524
0.288935363,0.193542853,0.06887713
0.273082167,0.21256943,0.07414217
0.263295,0.23218222,0.07884141
0.264640361,0.248346642,0.07796792
0.2741035,0.261175632,0.07451564
0.2837034,0.2720996,0.06988664
0.2898912,0.282121748,0.06457528
0.294080555,0.290768445,0.06483395
0.297653675,0.2983321,0.06823055
0.3019197,0.307989955,0.07019745
0.3079172,0.317594171,0.07326199
0.312481642,0.3275433,0.0773024037
0.31552285,0.334538579,0.08027618
0.316161364,0.3392528,0.08122353
0.3106272,0.3419277,0.07699229
0.303945929,0.335829943,0.07194173
0.295945644,0.323194385,0.06626085
0.287783772,0.307358146,0.05926559
0.279656082,0.292513967,0.05115422
0.2710936,0.277737468,0.0446396
0.2623424,0.26397267,0.0389606729
0.253003985,0.250103951,0.0361461528
0.243136138,0.2379204,0.0346451551
0.232300729,0.227528363,0.0342651419
0.223824352,0.218565717,0.03429211
0.217164546,0.2100925,0.0342135243
0.213629037,0.200753,0.0343061462
0.211346716,0.189392775,0.0341352075
0.208620474,0.177993521,0.0343010761
0.204496,0.168513834,0.03468662
0.201173365,0.158873841,0.0323548019
0.202825159,0.146840349,0.02973001
0.20896557,0.132047012,0.0255819727
0.217543378,0.1192365,0.0212923381
0.223240525,0.108321145,0.0169645213
0.2290696,0.09714848,0.009226128
0.232202068,0.08702184,0.0009027375
0.493831277,-0.460897654,0.11465241
0.5051604,-0.47122696,0.111579135
0.5141307,-0.482408762,0.110616893
0.518768966,-0.4947181,0.112862185
0.5194011,-0.5085762,0.115685388
0.5184128,-0.524645448,0.119987905
0.5144536,-0.541024,0.1267678
0.5056072,-0.5557046,0.134300873
0.491448969,-0.5663582,0.139518589
0.4820967,-0.5700117,0.141813025
0.484470934,-0.566007257,0.1406186
0.4904328,-0.5554166,0.1370839
0.495662451,-0.540165961,0.1327918
0.499787033,-0.5234808,0.129560784
0.5037183,-0.5033488,0.1251113
0.5042464,-0.487464,0.119520642
0.505250454,-0.4731826,0.116320953
0.506981134,-0.45996213,0.113008082
0.5045735,-0.447292447,0.110751987
0.4940903,-0.4394997,0.110110536
0.48130092,-0.436064363,0.111208186
0.470669836,-0.435672224,0.1123174
0.461506665,-0.435071766,0.111390322
0.4575591,-0.435136169,0.110970013
0.4558379,-0.4348095,0.106371164
0.4524255,-0.4339577,0.099423945
0.447744846,-0.435341477,0.09340641
0.441447884,-0.4393126,0.08934659
0.436917,-0.444064379,0.08598523
0.431073,-0.451001048,0.08507477
0.421151727,-0.461892635,0.08587085
0.407563835,-0.477270544,0.08978914
0.389637947,-0.498296261,0.09567312
0.3666277,-0.5209087,0.10052456
0.3409174,-0.5422877,0.101051383
0.319829553,-0.561293542,0.09982622
0.3018568,-0.57886,0.09836328
0.28589642,-0.59823966,0.09798444
0.2758006,-0.6160801,0.098968
0.277205378,-0.6278039,0.104508333
0.287261635,-0.6274663,0.111713238
0.301696748,-0.621263862,0.121349655
0.317007929,-0.6108309,0.130746052
0.33251673,-0.598189652,0.140101418
0.342586,-0.5881038,0.146330029
0.346795678,-0.5807975,0.152559265
0.349988878,-0.5769184,0.15772225
0.3567114,-0.5771249,0.163735226
0.36432,-0.5830033,0.170795932
0.3675815,-0.5914064,0.177877143
0.367617369,-0.6029457,0.188721657
0.364974946,-0.613411367,0.199494392
0.365714967,-0.6187394,0.204990238
0.367652029,-0.6200893,0.206863284
0.37127924,-0.619926631,0.208188564
0.374348938,-0.6181744,0.20778127
0.376562178,-0.6162633,0.20581454
0.37820372,-0.6151355,0.205166072
0.3776708,-0.6148362,0.203243539
0.3754095,-0.615669131,0.202467531
0.371894866,-0.617506564,0.2019541
0.368898571,-0.6190339,0.201335356
0.367619634,-0.6188791,0.201215327
0.369333535,-0.617370367,0.199570358
0.371875584,-0.616885364,0.1997189
0.374432921,-0.6169268,0.200389266
0.375644833,-0.617667556,0.201104119
0.37594685,-0.618930638,0.201753676
0.3752422,-0.620848358,0.203936577
0.376466423,-0.622252,0.205805361
0.378337324,-0.6246718,0.2096018
0.380712539,-0.628445566,0.216039017
0.381867349,-0.634622633,0.22428602
0.3840776,-0.6398793,0.232138127
0.3889153,-0.639158666,0.235405639
0.391482383,-0.635980844,0.233046979
0.393242031,-0.634477735,0.231081784
0.394097984,-0.632526159,0.22835815
0.395157844,-0.630952537,0.227311924
0.3962251,-0.6303701,0.227320924
0.398639053,-0.6295021,0.2280637
0.401076555,-0.6272365,0.226462722
0.403096616,-0.6266681,0.227045089
0.401756078,-0.626551449,0.226357728
0.402156144,-0.6268484,0.226288185
0.403002441,-0.625697851,0.225342214
0.4029561,-0.624999,0.223976582
0.4034844,-0.624855757,0.223536581
0.405261129,-0.6241219,0.223625481
0.407024771,-0.6232885,0.22441721
0.406080246,-0.6246568,0.225493833
0.4050522,-0.6261755,0.226621225
0.406155556,-0.626700938,0.227995336
0.4071109,-0.625270069,0.2265167
0.0337960869,0.0275039375,0.0261361878
0,0,0
0,0,0
0,0,0
0.0340248644,0.0276868641,0.0258125141
0.0334741138,0.0276785754,0.0259266216
0.0308121257,0.02936301,0.0268722828
0.03013941,0.0295967981,0.0278670974
0.0308765434,0.0307479165,0.02605967
0.03081521,0.0311180763,0.0262123235
0.0311593171,0.0319258645,0.0260210782
0.031587746,0.03260741,0.02624454
0.0306971986,0.0331380442,0.0256351
0.0309682377,0.0337489322,0.02623863
0.03010826,0.03346235,0.0250982158
0.030569138,0.03406258,0.0254597
0.0292133447,0.0335682444,0.02412504
0.0292244982,0.03409284,0.0245567728
0.0292924289,0.0339730345,0.0238169767
0.02949081,0.0345573276,0.0243216343
0.02914846,0.0344454572,0.0234316476
0.0289596021,0.0347670019,0.0240653846
0.0287095867,0.03407488,0.02363906
0.0282334667,0.03309421,0.0226011071
0.0280546453,0.0337150469,0.0222464763
0.0281703938,0.0338877924,0.02265264
0.02876265,0.0344327725,0.02265397
0.0289432351,0.035083618,0.0232590828
0.02959895,0.0362014472,0.0228947382
0.0301778316,0.03611421,0.0235317647
0.0309160035,0.03714126,0.0216450617
0.031027725,0.03793124,0.02196242
0.0311459713,0.03838735,0.02155732
0.0307436828,0.037368875,0.0202087276
0.0301694684,0.0370365232,0.0190624781
0.0295739882,0.0370843261,0.0185104553
0.0284179077,0.03716652,0.0183366537
0.0279322378,0.0371042676,0.01795531
0.026972983,0.0368922874,0.0179621577
0.0260814186,0.0368605144,0.0178804137
0.0260219332,0.0368132219,0.018022893
0.0255856328,0.036838714,0.0180373434
0.02541802,0.0369158648,0.01768736
0.0254536327,0.0368524939,0.0175959058
0.0267191958,0.0364502035,0.0173084214
0.0260902885,0.03627874,0.017420616
0.0261764415,0.03638786,0.0171733331
0.0261822473,0.035450764,0.0176244825
0.02665574,0.0356460065,0.0170833729
0.02651057,0.0356206521,0.0171466712
0.02731324,0.03515941,0.0171661042
0.02777242,0.0348644257,0.01715945
0.02819968,0.03536378,0.0166143663
0.02827682,0.03527659,0.0166834146
0.0285674334,0.0358217135,0.0162602551
0.0283132568,0.0358091369,0.0163102224
0.0275144856,0.0364905,0.0153743727
0.027273966,0.03647752,0.0152720325
0.0277712476,0.0367528573,0.015131548
0.02773754,0.03699442,0.014827786
0.02802059,0.0375672169,0.0143041871
0.0280394331,0.0379647054,0.014039848
0.02871919,0.0384347066,0.0140494443
0.029178109,0.0383015,0.0139827253
0.0296510644,0.03832933,0.0140852463
0.029756505,0.0382008366,0.0140352305
0.0299087875,0.0383061729,0.0141283264
0.03017378,0.038914986,0.0138349188
0.030144101,0.03964378,0.0133640366
0.0301836021,0.0395609662,0.01320857
0.02955068,0.0402015634,0.0130935591
0.028773902,0.0414671,0.0129925087
0.027353432,0.04392873,0.0137000112
0.0261432566,0.0460183173,0.0144884735
0.0258075446,0.0485978946,0.0153627908
0.0248092934,0.0516059548,0.01596353
0.0250180252,0.05500122,0.0157073326
0.0242962465,0.05663849,0.0151825882
0.0257753991,0.0558883026,0.014127261
0.02518994,0.05636731,0.0138681084
0.0250144154,0.05685129,0.0133991009
0.0246618614,0.0562859848,0.0130066834
0.0245012585,0.05603724,0.0132320486
0.0244291686,0.05648683,0.012643313
0.0244056843,0.0560735725,0.0127939079
0.0247600153,0.0561624058,0.0121648749
0.0251829624,0.0560503826,0.0121203745
0.0254683234,0.05615315,0.01178801
0.0252934843,0.056256216,0.0118733384
0.0251853988,0.0562129244,0.0116825234
0.0251953788,0.05599895,0.0116019612
